CPU 1 is empty
CPU 2 is empty
CPU 3 is empty
CPU 5 is empty
CPU 6 is empty
CPU 7 is empty
CPU 9 is empty
cpus=10
      lazy_alloc-31612 [004] 34326.486413: funcgraph_exit:         0.559 us   |          }
      lazy_alloc-31612 [004] 34326.486413: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486413: funcgraph_entry:        0.088 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486414: funcgraph_exit:         0.266 us   |          }
      lazy_alloc-31612 [004] 34326.486414: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486414: funcgraph_entry:        0.084 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486414: funcgraph_entry:        0.081 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486414: funcgraph_exit:         0.445 us   |          }
      lazy_alloc-31612 [004] 34326.486414: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486414: funcgraph_entry:        0.088 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486415: funcgraph_exit:         0.264 us   |          }
      lazy_alloc-31612 [004] 34326.486415: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486415: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486415: funcgraph_entry:        0.084 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486415: funcgraph_exit:         0.554 us   |          }
      lazy_alloc-31612 [004] 34326.486415: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486415: funcgraph_entry:        0.090 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486416: funcgraph_exit:         0.269 us   |          }
      lazy_alloc-31612 [004] 34326.486416: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486416: funcgraph_entry:        0.085 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486416: funcgraph_entry:        0.083 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486416: funcgraph_exit:         0.452 us   |          }
      lazy_alloc-31612 [004] 34326.486416: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486416: funcgraph_entry:        0.088 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486416: funcgraph_exit:         0.264 us   |          }
      lazy_alloc-31612 [004] 34326.486417: funcgraph_entry:        0.098 us   |          next_uptodate_folio();
      lazy_alloc-31612 [004] 34326.486417: funcgraph_entry:        0.471 us   |          _raw_spin_lock_irqsave();
      lazy_alloc-31612 [004] 34326.486417: funcgraph_entry:        0.090 us   |          _raw_spin_unlock_irqrestore();
      lazy_alloc-31612 [004] 34326.486418: funcgraph_entry:        0.081 us   |          mm_trace_rss_stat();
      lazy_alloc-31612 [004] 34326.486418: funcgraph_entry:        0.089 us   |          _raw_spin_unlock();
      lazy_alloc-31612 [004] 34326.486418: funcgraph_entry:        0.080 us   |          __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486418: funcgraph_entry:        0.079 us   |          __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486418: funcgraph_exit:       + 19.237 us  |        }
      lazy_alloc-31612 [004] 34326.486418: funcgraph_entry:        0.081 us   |        __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486419: funcgraph_exit:       + 23.123 us  |      }
      lazy_alloc-31612 [004] 34326.486419: funcgraph_exit:       + 23.691 us  |    }
      lazy_alloc-31612 [004] 34326.486419: funcgraph_entry:        0.080 us   |    __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486419: funcgraph_entry:        0.090 us   |    mem_cgroup_from_task();
      lazy_alloc-31612 [004] 34326.486419: funcgraph_entry:                   |    count_memcg_events() {
      lazy_alloc-31612 [004] 34326.486419: funcgraph_entry:        0.093 us   |      css_rstat_updated();
      lazy_alloc-31612 [004] 34326.486419: funcgraph_exit:         0.272 us   |    }
      lazy_alloc-31612 [004] 34326.486420: funcgraph_entry:        0.083 us   |    __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486420: funcgraph_exit:       + 24.798 us  |  }
      lazy_alloc-31612 [004] 34326.486421: funcgraph_entry:                   |  handle_mm_fault() {
      lazy_alloc-31612 [004] 34326.486421: funcgraph_entry:                   |    __handle_mm_fault() {
      lazy_alloc-31612 [004] 34326.486422: funcgraph_entry:                   |      pte_offset_map_rw_nolock() {
      lazy_alloc-31612 [004] 34326.486422: funcgraph_entry:                   |        ___pte_offset_map() {
      lazy_alloc-31612 [004] 34326.486422: funcgraph_entry:        0.088 us   |          __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486422: funcgraph_exit:         0.262 us   |        }
      lazy_alloc-31612 [004] 34326.486422: funcgraph_exit:         0.436 us   |      }
      lazy_alloc-31612 [004] 34326.486422: funcgraph_entry:        0.082 us   |      __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486422: funcgraph_entry:                   |      do_fault() {
      lazy_alloc-31612 [004] 34326.486422: funcgraph_entry:        0.082 us   |        __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486423: funcgraph_entry:                   |        filemap_map_pages() {
      lazy_alloc-31612 [004] 34326.486423: funcgraph_entry:        0.082 us   |          __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486423: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486423: funcgraph_entry:        0.087 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486423: funcgraph_entry:        0.084 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486423: funcgraph_exit:         0.558 us   |          }
      lazy_alloc-31612 [004] 34326.486424: funcgraph_entry:                   |          __pte_offset_map_lock() {
      lazy_alloc-31612 [004] 34326.486424: funcgraph_entry:                   |            ___pte_offset_map() {
      lazy_alloc-31612 [004] 34326.486424: funcgraph_entry:        0.080 us   |              __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486424: funcgraph_exit:         0.256 us   |            }
      lazy_alloc-31612 [004] 34326.486424: funcgraph_entry:        0.088 us   |            _raw_spin_lock();
      lazy_alloc-31612 [004] 34326.486424: funcgraph_exit:         0.620 us   |          }
      lazy_alloc-31612 [004] 34326.486424: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486424: funcgraph_entry:        0.088 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486425: funcgraph_exit:         0.270 us   |          }
      lazy_alloc-31612 [004] 34326.486425: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486425: funcgraph_entry:        0.083 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486425: funcgraph_entry:        0.084 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486425: funcgraph_exit:         0.559 us   |          }
      lazy_alloc-31612 [004] 34326.486425: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486425: funcgraph_entry:        0.088 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486426: funcgraph_exit:         0.286 us   |          }
      lazy_alloc-31612 [004] 34326.486426: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486426: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486426: funcgraph_entry:        0.085 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486426: funcgraph_exit:         0.722 us   |          }
      lazy_alloc-31612 [004] 34326.486426: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486427: funcgraph_entry:        0.088 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486427: funcgraph_exit:         0.267 us   |          }
      lazy_alloc-31612 [004] 34326.486427: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486427: funcgraph_entry:        0.083 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486427: funcgraph_entry:        0.086 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486427: funcgraph_exit:         0.455 us   |          }
      lazy_alloc-31612 [004] 34326.486427: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486427: funcgraph_entry:        0.092 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486428: funcgraph_exit:         0.266 us   |          }
      lazy_alloc-31612 [004] 34326.486428: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486428: funcgraph_entry:        0.084 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486428: funcgraph_entry:        0.084 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486428: funcgraph_exit:         0.542 us   |          }
      lazy_alloc-31612 [004] 34326.486428: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486428: funcgraph_entry:        0.089 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486429: funcgraph_exit:         0.262 us   |          }
      lazy_alloc-31612 [004] 34326.486429: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486429: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486429: funcgraph_entry:        0.082 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486429: funcgraph_exit:         0.447 us   |          }
      lazy_alloc-31612 [004] 34326.486429: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486429: funcgraph_entry:        0.089 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486430: funcgraph_exit:         0.292 us   |          }
      lazy_alloc-31612 [004] 34326.486430: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486430: funcgraph_entry:        0.505 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486430: funcgraph_entry:        0.082 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486431: funcgraph_exit:         0.872 us   |          }
      lazy_alloc-31612 [004] 34326.486431: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486431: funcgraph_entry:        0.090 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486431: funcgraph_exit:         0.270 us   |          }
      lazy_alloc-31612 [004] 34326.486431: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486431: funcgraph_entry:        0.092 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486431: funcgraph_entry:        0.082 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486432: funcgraph_exit:         0.462 us   |          }
      lazy_alloc-31612 [004] 34326.486432: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486432: funcgraph_entry:        0.089 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486432: funcgraph_exit:         0.267 us   |          }
      lazy_alloc-31612 [004] 34326.486432: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486432: funcgraph_entry:        0.080 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486432: funcgraph_entry:        0.084 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486433: funcgraph_exit:         0.688 us   |          }
      lazy_alloc-31612 [004] 34326.486433: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486433: funcgraph_entry:        0.088 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486433: funcgraph_exit:         0.267 us   |          }
      lazy_alloc-31612 [004] 34326.486433: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486433: funcgraph_entry:        0.082 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486433: funcgraph_entry:        0.084 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486434: funcgraph_exit:         0.450 us   |          }
      lazy_alloc-31612 [004] 34326.486434: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486434: funcgraph_entry:        0.087 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486434: funcgraph_exit:         0.262 us   |          }
      lazy_alloc-31612 [004] 34326.486434: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486434: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486434: funcgraph_entry:        0.080 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486434: funcgraph_exit:         0.442 us   |          }
      lazy_alloc-31612 [004] 34326.486435: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486435: funcgraph_entry:        0.089 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486435: funcgraph_exit:         0.265 us   |          }
      lazy_alloc-31612 [004] 34326.486435: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486435: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486435: funcgraph_entry:        0.083 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486435: funcgraph_exit:         0.483 us   |          }
      lazy_alloc-31612 [004] 34326.486436: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486436: funcgraph_entry:        0.087 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486436: funcgraph_exit:         0.260 us   |          }
      lazy_alloc-31612 [004] 34326.486436: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486436: funcgraph_entry:        0.082 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486436: funcgraph_entry:        0.081 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486436: funcgraph_exit:         0.447 us   |          }
      lazy_alloc-31612 [004] 34326.486436: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486436: funcgraph_entry:        0.090 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486437: funcgraph_exit:         0.267 us   |          }
      lazy_alloc-31612 [004] 34326.486437: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486437: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486437: funcgraph_entry:        0.083 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486437: funcgraph_exit:         0.451 us   |          }
      lazy_alloc-31612 [004] 34326.486437: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486437: funcgraph_entry:        0.088 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486438: funcgraph_exit:         0.266 us   |          }
      lazy_alloc-31612 [004] 34326.486438: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486438: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486438: funcgraph_entry:        0.080 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486438: funcgraph_exit:         0.444 us   |          }
      lazy_alloc-31612 [004] 34326.486438: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486438: funcgraph_entry:        0.089 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486438: funcgraph_exit:         0.269 us   |          }
      lazy_alloc-31612 [004] 34326.486439: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486439: funcgraph_entry:        0.080 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486439: funcgraph_entry:        0.081 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486439: funcgraph_exit:         0.570 us   |          }
      lazy_alloc-31612 [004] 34326.486439: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486439: funcgraph_entry:        0.088 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486440: funcgraph_exit:         0.264 us   |          }
      lazy_alloc-31612 [004] 34326.486440: funcgraph_entry:        0.103 us   |          next_uptodate_folio();
      lazy_alloc-31612 [004] 34326.486440: funcgraph_entry:        0.078 us   |          mm_trace_rss_stat();
      lazy_alloc-31612 [004] 34326.486440: funcgraph_entry:        0.088 us   |          _raw_spin_unlock();
      lazy_alloc-31612 [004] 34326.486440: funcgraph_entry:        0.079 us   |          __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486440: funcgraph_entry:        0.083 us   |          __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486441: funcgraph_exit:       + 17.936 us  |        }
      lazy_alloc-31612 [004] 34326.486441: funcgraph_entry:        0.081 us   |        __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486441: funcgraph_exit:       + 18.454 us  |      }
      lazy_alloc-31612 [004] 34326.486441: funcgraph_exit:       + 19.599 us  |    }
      lazy_alloc-31612 [004] 34326.486441: funcgraph_entry:        0.084 us   |    __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486441: funcgraph_entry:        0.088 us   |    mem_cgroup_from_task();
      lazy_alloc-31612 [004] 34326.486442: funcgraph_entry:                   |    count_memcg_events() {
      lazy_alloc-31612 [004] 34326.486442: funcgraph_entry:        0.087 us   |      css_rstat_updated();
      lazy_alloc-31612 [004] 34326.486442: funcgraph_exit:         0.268 us   |    }
      lazy_alloc-31612 [004] 34326.486442: funcgraph_entry:        0.086 us   |    __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486442: funcgraph_exit:       + 20.678 us  |  }
      lazy_alloc-31612 [004] 34326.486445: funcgraph_entry:                   |  handle_mm_fault() {
      lazy_alloc-31612 [004] 34326.486445: funcgraph_entry:                   |    __handle_mm_fault() {
      lazy_alloc-31612 [004] 34326.486446: funcgraph_entry:                   |      pte_offset_map_rw_nolock() {
      lazy_alloc-31612 [004] 34326.486446: funcgraph_entry:                   |        ___pte_offset_map() {
      lazy_alloc-31612 [004] 34326.486446: funcgraph_entry:        0.093 us   |          __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486446: funcgraph_exit:         0.292 us   |        }
      lazy_alloc-31612 [004] 34326.486446: funcgraph_exit:         0.491 us   |      }
      lazy_alloc-31612 [004] 34326.486446: funcgraph_entry:        0.087 us   |      __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486446: funcgraph_entry:                   |      do_fault() {
      lazy_alloc-31612 [004] 34326.486446: funcgraph_entry:        0.086 us   |        __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486447: funcgraph_entry:                   |        filemap_map_pages() {
      lazy_alloc-31612 [004] 34326.486447: funcgraph_entry:        0.083 us   |          __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486447: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486447: funcgraph_entry:        0.089 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486447: funcgraph_entry:        0.081 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486447: funcgraph_exit:         0.477 us   |          }
      lazy_alloc-31612 [004] 34326.486447: funcgraph_entry:                   |          __pte_offset_map_lock() {
      lazy_alloc-31612 [004] 34326.486447: funcgraph_entry:                   |            ___pte_offset_map() {
      lazy_alloc-31612 [004] 34326.486448: funcgraph_entry:        0.098 us   |              __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486448: funcgraph_exit:         0.277 us   |            }
      lazy_alloc-31612 [004] 34326.486448: funcgraph_entry:        0.087 us   |            _raw_spin_lock();
      lazy_alloc-31612 [004] 34326.486448: funcgraph_exit:         0.641 us   |          }
      lazy_alloc-31612 [004] 34326.486448: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486448: funcgraph_entry:        0.090 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486448: funcgraph_exit:         0.270 us   |          }
      lazy_alloc-31612 [004] 34326.486449: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486449: funcgraph_entry:        0.085 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486449: funcgraph_entry:        0.083 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486449: funcgraph_exit:         0.453 us   |          }
      lazy_alloc-31612 [004] 34326.486449: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486449: funcgraph_entry:        0.088 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486449: funcgraph_exit:         0.265 us   |          }
      lazy_alloc-31612 [004] 34326.486449: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486450: funcgraph_entry:        0.082 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486450: funcgraph_entry:        0.082 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486450: funcgraph_exit:         0.451 us   |          }
      lazy_alloc-31612 [004] 34326.486450: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486450: funcgraph_entry:        0.088 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486450: funcgraph_exit:         0.265 us   |          }
      lazy_alloc-31612 [004] 34326.486450: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486450: funcgraph_entry:        0.080 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486451: funcgraph_entry:        0.082 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486451: funcgraph_exit:         0.448 us   |          }
      lazy_alloc-31612 [004] 34326.486451: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486451: funcgraph_entry:        0.087 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486451: funcgraph_exit:         0.287 us   |          }
      lazy_alloc-31612 [004] 34326.486451: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486451: funcgraph_entry:        0.079 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486452: funcgraph_entry:        0.078 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486452: funcgraph_exit:         0.447 us   |          }
      lazy_alloc-31612 [004] 34326.486452: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486452: funcgraph_entry:        0.085 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486452: funcgraph_exit:         0.265 us   |          }
      lazy_alloc-31612 [004] 34326.486452: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486452: funcgraph_entry:        0.080 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486452: funcgraph_entry:        0.079 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486453: funcgraph_exit:         0.449 us   |          }
      lazy_alloc-31612 [004] 34326.486453: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486453: funcgraph_entry:        0.087 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486453: funcgraph_exit:         0.261 us   |          }
      lazy_alloc-31612 [004] 34326.486453: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486453: funcgraph_entry:        0.079 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486453: funcgraph_entry:        0.082 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486454: funcgraph_exit:         0.448 us   |          }
      lazy_alloc-31612 [004] 34326.486454: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486454: funcgraph_entry:        0.085 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486454: funcgraph_exit:         0.267 us   |          }
      lazy_alloc-31612 [004] 34326.486454: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486454: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486454: funcgraph_entry:        0.082 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486454: funcgraph_exit:         0.447 us   |          }
      lazy_alloc-31612 [004] 34326.486455: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486455: funcgraph_entry:        0.092 us   |            folio_add_file_rmap_ptes();
      lazy_alloc-31612 [004] 34326.486455: funcgraph_exit:         0.390 us   |          }
      lazy_alloc-31612 [004] 34326.486455: funcgraph_entry:        0.101 us   |          next_uptodate_folio();
      lazy_alloc-31612 [004] 34326.486455: funcgraph_entry:        0.080 us   |          mm_trace_rss_stat();
      lazy_alloc-31612 [004] 34326.486455: funcgraph_entry:        0.088 us   |          _raw_spin_unlock();
      lazy_alloc-31612 [004] 34326.486456: funcgraph_entry:        0.081 us   |          __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486456: funcgraph_entry:        0.080 us   |          __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486456: funcgraph_exit:         9.426 us   |        }
      lazy_alloc-31612 [004] 34326.486456: funcgraph_entry:        0.081 us   |        __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486456: funcgraph_exit:         9.959 us   |      }
      lazy_alloc-31612 [004] 34326.486456: funcgraph_exit:       + 10.960 us  |    }
      lazy_alloc-31612 [004] 34326.486456: funcgraph_entry:        0.081 us   |    __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486457: funcgraph_entry:        0.088 us   |    mem_cgroup_from_task();
      lazy_alloc-31612 [004] 34326.486457: funcgraph_entry:                   |    count_memcg_events() {
      lazy_alloc-31612 [004] 34326.486457: funcgraph_entry:        0.090 us   |      css_rstat_updated();
      lazy_alloc-31612 [004] 34326.486457: funcgraph_exit:         0.277 us   |    }
      lazy_alloc-31612 [004] 34326.486457: funcgraph_entry:        0.083 us   |    __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486457: funcgraph_exit:       + 12.053 us  |  }
      lazy_alloc-31612 [004] 34326.486465: funcgraph_entry:                   |  handle_mm_fault() {
      lazy_alloc-31612 [004] 34326.486465: funcgraph_entry:                   |    __handle_mm_fault() {
      lazy_alloc-31612 [004] 34326.486465: funcgraph_entry:                   |      pte_offset_map_rw_nolock() {
      lazy_alloc-31612 [004] 34326.486465: funcgraph_entry:                   |        ___pte_offset_map() {
      lazy_alloc-31612 [004] 34326.486465: funcgraph_entry:        0.091 us   |          __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486465: funcgraph_exit:         0.283 us   |        }
      lazy_alloc-31612 [004] 34326.486465: funcgraph_exit:         0.469 us   |      }
      lazy_alloc-31612 [004] 34326.486465: funcgraph_entry:        0.087 us   |      __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486466: funcgraph_entry:                   |      do_anonymous_page() {
      lazy_alloc-31612 [004] 34326.486466: funcgraph_entry:                   |        __vmf_anon_prepare() {
      lazy_alloc-31612 [004] 34326.486466: funcgraph_entry:        0.090 us   |          down_read_trylock();
